Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
0.7858355833,-0.0002307757968,-0.0004749933723,-0.0001690749777,0.0005544930299
0.7958295834,-0.0004334422993,0.00147230993,-0.000109420158,0.00153868175
0.8058245834,-0.0007338027935,0.001975970576,-0.0004457476898,0.002154441287
0.8158195834,-0.002607336733,-0.0008757424075,-0.001265468658,0.003027629523
0.8258135833,0.0002784107346,-0.001367089339,0.001026920043,0.00173234251
0.8358085834,0.000105305342,-0.001902917633,-0.0006711113965,0.002020538354
0.8458035834,-0.00153953745,-0.0006581563503,-0.001001760946,0.001951120277
0.8557975834,-0.001264699153,-0.003457671031,-0.0001817736775,0.00368618971
0.8657925833,-0.0008782320656,-0.0001430439297,0.002582844347,0.002731819549
0.8757865834,-0.003162425477,-0.0001883176155,-0.00186623272,0.003676849601
0.8857815834,-0.002513624728,-0.0004657995887,-0.000330824696,0.002577736121
0.8957765833,-0.00296289986,-0.002103643492,0.001061475952,0.003785607312
0.9057705833,0.0000140753109,-0.0009505904745,0.0002349152928,0.0009792882923
0.9157655834,-0.001238142955,0.0007980411174,0.001097513246,0.001836954798
0.9257605834,0.0003546655644,0.00008787983097,0.0011894895,0.00124434553
0.9357545833,0.0001125843264,0.001158736995,0.0008821607335,0.001460669098
0.9457495834,-0.0005749501288,-0.001634895103,-0.0009220701177,0.001963074871
0.9557445834,0.0004764657933,0.001040782896,-0.001960170455,0.002269915616
0.9657385834,0.001679954585,0.0007831049152,0.0001372153638,0.001858582463
0.9757335833,0.0004373234697,-0.0003090575337,-0.0007059414056,0.0008860709026
0.9857285834,-0.0001140220556,-0.00233094627,0.0009380469564,0.002515202504
0.9957225834,-0.001267969725,-0.0002041459084,0.003283492988,0.00352572673
1.005717583,0.001679509645,-0.003404573072,-0.0009807292372,0.003920931048
1.015712583,-0.0004800475435,-0.002223993652,-0.001539194025,0.002746945877
1.025706583,0.002394981217,-0.0004982950632,0.0003981611226,0.002478460263
1.035701583,-0.001265267143,0.001534229377,0.001067413483,0.002257018447
1.045696583,-0.001082061557,-0.001017201925,-0.0000407025218,0.001485669433
1.055690583,-0.000647167326,0.0006099895108,-0.0004399103927,0.0009921864264
1.065685583,0.001282734098,0.001362866722,0.001291944413,0.00227418839
1.075679583,-0.0008920031833,0.0002723021898,-0.002233015373,0.002419953681
1.085674583,0.001327370526,-0.0009262145031,-0.002516535344,0.00299211229
1.095669583,-0.001497178222,0.001397127286,0.003529905807,0.004080899691
1.105663583,-0.0009073847905,0.0006776140071,-0.001022145618,0.001525545661
1.115658583,-0.001321506454,-0.001451583346,0.002250346821,0.002986224093
1.125653583,-0.0001344976481,-0.001737728249,0.00006013456732,0.001743962514
1.135647583,0.001334235538,0.0004758911673,-0.000360112288,0.001461621611
1.145642583,-0.0003310716711,0.0002329221461,0.001410131808,0.001467083125
1.155637583,-0.001249862369,0.00252696895,0.002335846657,0.003661134745
1.165631583,-0.001268327003,0.002259016037,0.0008922547568,0.002740059378
1.175626583,0.00009787455201,0.001746091293,-0.00004544411786,0.00174942259
1.185621583,0.00005896785296,0.001102429233,-0.001293121488,0.001700291329
1.195615583,-0.0002283873037,0.0008939037798,0.001354060718,0.00163850699
1.205610583,-0.0002833871404,0.001330748666,0.001230820431,0.001834698672
1.215605583,0.0002572344383,0.000780006987,0.0005413281033,0.0009836750335
1.225599583,-0.001169447554,-0.0009017956909,0.001200088649,0.001902907201
1.235594583,0.0001759815495,-0.001059987582,0.0005478805397,0.001206116191
1.245589583,0.001082666335,-0.00115330657,0.0005382857053,0.001670938041
1.255583333,-0.0022758462,-0.001792198978,0.00005838414654,0.002897388792
1.265578333,0.001699450309,-0.002125411993,0.002257885411,0.003536036485
1.275572333,-0.0004859397886,-0.00332197058,0.00131059892,0.003604066529
1.285567333,0.0007557065692,0.001561087789,0.00009453727398,0.001736958491
1.295562333,-0.002128230408,0.0003349683248,-0.0005456866929,0.002222463141
1.305556333,-0.0004240617855,0.0004557492211,0.00330166053,0.003359836009
1.315551333,0.0005549162161,0.002572962316,-0.0001274255337,0.002635204803
1.325546333,0.002081006765,-0.0001137841027,0.001066424418,0.002341110211
1.335540333,-0.0004103806568,0.0005626588827,0.00189386867,0.002017854266
1.345535333,0.0008504765574,0.002335389145,-0.0003217743943,0.002506170703
1.355530333,-0.002204968128,0.0005707785022,0.00005612813402,0.002278337752
1.365524333,0.001464782632,-0.0002584299073,-0.000009132781997,0.00148743322
1.375519333,-0.001374413376,-0.0009814782534,-0.001548972563,0.002291643011
1.385514333,0.000304724439,-0.0004887809046,-0.0001088747522,0.0005861889355
1.395508333,-0.002382138744,0.001548270928,-0.001905443147,0.003420883138
1.405503333,-0.001795081189,0.001243280713,0.000410881592,0.002221910684
1.415498333,-0.001756199053,0.0004270218778,-0.00007780850865,0.001809043107
1.425492333,0.0006587463431,0.0006080706371,0.0003718171502,0.0009705383235
1.435487333,-0.002206814941,-0.0001474681776,-0.001419425011,0.002628030899
1.445482333,-0.0004153519403,-0.0003487225622,0.0003942421172,0.0006704860227
1.455476333,-0.0008513114881,-0.0007077166811,0.001089327154,0.001553134829
1.465471333,-0.0009686498088,-0.002092042007,0.001302330755,0.002647826959
1.475465333,0.0007746554911,-0.00177193014,0.0002352021402,0.001948113856
1.485460333,-0.001236555865,0.002418699907,0.001172983088,0.00295889658
1.495455333,0.0009317899821,0.0009750002064,0.001979388297,0.002395169305
1.505449333,-0.0007853470743,0.000309699215,0.0008575172396,0.001203336797
1.515444333,0.0004990955349,0.001052987529,-0.00107780192,0.001587304655
1.525439333,-0.0006353809731,-0.002100515878,0.001916925306,0.002913842577
1.535433333,-0.0009930434171,-0.001397441374,0.001217845478,0.002102884978
1.545428333,0.00004655460361,-0.001713953214,-0.0007652186323,0.001877594873
1.555423333,0.002867641393,-0.0005083403084,-0.0005713404971,0.002967862361
1.565417333,0.0008682411863,0.0007405998185,-0.00002504105214,0.001141471814
1.575412333,0.0006029902725,-0.0003161425702,-0.0003121297923,0.0007489782377
1.585407333,-0.000983619364,-0.0008879539091,-0.0006051267264,0.001456759264
1.595401333,0.0003389064223,-0.001298080664,0.003406392876,0.003661063152
1.605396333,0.0003608992556,0.002599277534,0.0002656569704,0.002637624991
1.615391333,-0.0003967699595,-0.001051383791,-0.0006845588796,0.001315847688
1.625385333,-0.002163517987,0.000596843427,-0.0009908339707,0.002453321038
1.635380333,0.0007238812977,0.001499655074,-0.0001183823915,0.001669426209
1.645375333,0.002125778468,0.002966436092,-0.001399360714,0.003908565925
1.655369333,-0.0002425705316,-0.00118756271,0.002107489854,0.002431184719
1.665364333,-0.0002005937276,0.001556415576,-0.003273411887,0.003630136729
1.675359333,0.0009717296343,-0.0001725086477,0.0009319856763,0.001357429562
1.685353333,0.0005078722024,0.002529525198,-0.0009829734918,0.002760918106
1.695348333,0.000304140267,-0.0007256567478,0.001992309932,0.002142049925
1.705342333,0.001398148597,-0.0004427146632,0.002253335668,0.002688556751
1.715337333,0.001862337464,0.0007921931101,-0.0003413822851,0.002052416287
1.725332333,-0.0003353237407,-0.001480634091,0.0002965735039,0.001546827452
1.735326333,0.0001019673655,0.001483996632,0.002321907319,0.002757516445
1.745321333,-0.0012129799,0.0001789743546,0.000802859664,0.001465583739
1.755316333,0.0005239337916,0.001314279973,-0.0002685301006,0.001440120439
1.765310333,0.0006095453864,-0.0004925185349,0.0001243920997,0.0007934692683
1.775305333,-0.001117780805,-0.001212104456,0.0007494360907,0.001811155873
1.785300333,0.000006132642739,-0.00141190365,-0.0004067690461,0.001469343589
1.795294333,0.001427461626,0.002335963072,-0.0003199499915,0.002756218091
1.805289333,0.00007356400602,0.001356335939,0.00078038231,0.001566542496
1.815284333,0.0005396171473,-0.000618664315,-0.0007269668858,0.001096545965
1.825278333,-0.0008267459925,0.00071527611,-0.002610782161,0.002830426177
1.835273333,-0.002212655032,-0.001991028199,0.0001724875765,0.002981574675
1.845268333,-0.0007406513905,-0.00008496385999,0.001571066445,0.001738974731
1.855262333,-0.00002745678648,0.001562201185,0.001547897002,0.002199366169
1.865257333,0.0004102812381,-0.0002990241628,-0.0005201847525,0.0007268688472
1.875252333,0.0001990926685,0.0002208249643,0.0008193851681,0.0008716614075
1.885246333,-0.001286571613,0.001617665403,-0.0006125480868,0.002155765068
1.895241333,0.001371795894,0.0004221722484,0.0006868082564,0.001591150201
1.905236333,-0.00159776723,-0.002279760549,-0.0003179834457,0.002802013875
1.915230333,-0.002381535713,0.00003905384801,-0.002699914854,0.003600385781
1.925225333,-0.001166789327,0.0004276172258,0.0009235206526,0.001548271365
1.935219333,0.0002289733384,-0.001306366874,0.001060939627,0.001698415759
1.945214333,0.0001141608227,0.0009769377066,0.00008347735275,0.0009871212916
1.955209333,0.001389815006,-0.0008787529077,0.0005324862432,0.001728390588
1.965203333,-0.001222654362,-0.001139726257,0.001298731193,0.002116733885
1.975198333,0.001330784522,0.002632375108,-0.0004837225424,0.002989042263
1.985193333,-0.000957360724,0.001149606425,-0.0011138923,0.001865178422
1.995187333,0.0005374716129,-0.001173469005,-0.001603647601,0.002058540956
2.005182333,0.00163099682,-0.0002708532847,0.0002231129911,0.001668319974
2.015177333,-0.001133630751,0.0007099888753,-0.001359869959,0.001907471936
2.025171333,-0.002275930019,0.0003906600177,-0.0005769574782,0.002380200125
2.035166333,0.001704430673,-0.001902055461,-0.0002006528666,0.002561866599
2.045161333,-0.0008171802619,0.0002178165596,-0.0006739915698,0.001081430659
2.055155333,0.0005452930927,0.0002756072208,0.0008243029006,0.001026050276
2.065150333,-0.00007350894157,-0.0002751925495,0.0005333897425,0.0006046810078
2.075145333,0.00058908551,-0.000669074012,-0.0009734268533,0.001319940003
2.085139333,-0.003254959825,0.001808396424,-0.001443178277,0.003993472753
2.095134333,-0.001271970221,-0.001100041671,-0.0001211850904,0.001686026615
2.105129333,-0.001246803673,0.003682113718,0.001171078533,0.004060037655
2.115123333,0.00003444310278,0.0006202775985,0.001372147119,0.001506226524
2.125118333,0.0003969243262,-0.001827244647,-0.001108914847,0.002173951255
2.135113333,0.0001316734124,0.000774663873,-0.0002095653908,0.0008132402208
2.145107333,0.001500431681,0.0006566724041,-0.001337024732,0.002114272691
2.155102333,0.00002370891161,-0.0009137936868,-0.0006789575564,0.001138667808
2.165096333,-0.001042284071,0.000006379093975,-0.00001488591079,0.001042409885
2.175091333,0.0005351062864,0.001338492264,0.0005592916859,0.001546191278
2.185086333,0.001162845409,-0.0003165651578,-0.001355411718,0.001813715487
2.195080333,0.00104113901,0.001256031566,0.001211609226,0.002032137459
2.205075333,0.0002558224369,0.0008251244435,0.001739952364,0.001942603844
2.215070333,0.001023345627,0.0005939621478,0.0001644263975,0.001194597566
2.225064333,-0.0009101616452,0.0004129000008,-0.002725916449,0.002903360315
2.235059333,-0.0003956388682,-0.001317355782,-0.0003626272082,0.001422481937
2.245054333,0.001528248424,-0.0009939400479,-0.002030956326,0.002729147058
2.25504775,0.001470457762,-0.0005414690822,-0.0009869971545,0.001851917434
2.26504275,0.00008038198575,-0.0002151629888,0.001805869862,0.001820418176
2.27503775,0.00006040837616,-0.001931304112,0.001135818427,0.00224135411
2.28503175,-0.001269757515,-0.0007340426091,-0.001383634517,0.002016320206
2.29502675,0.002305536298,0.0001922047231,-0.0002336815232,0.002325305858
2.30502175,0.0008352203295,-0.0004161782563,0.0003601304488,0.00100024561
2.31501575,-0.0003605389502,-0.0003080540337,-0.00001697323751,0.0004745247233
2.32501075,-0.00138679985,0.0004310240038,-0.002512292936,0.00290182896
2.33500575,0.001673172228,-0.0006275824271,-0.00326410355,0.003721254761
2.34499975,-0.001178924809,-0.0002282387577,0.002198477276,0.0025050467
2.35499475,-0.00121967122,-0.0001086629927,0.0003864625469,0.001284040042
2.36498875,0.0005662492476,0.0003471998498,-0.001284244237,0.001445845499
2.37498375,-0.0007626679726,-0.002673091367,0.001157341874,0.003011066274
2.38497875,-0.001387913711,0.002212846652,0.001326422789,0.002929572015
2.39497275,-0.001058746944,0.001793398755,0.001126153278,0.002367582183
2.40496775,0.002483644988,-0.0006400367711,0.002439513104,0.003539684122
2.41496275,0.0009568550158,0.0009416147368,-0.0002731828135,0.001369977622
2.42495675,0.002022715285,0.001355337212,0.0009082313627,0.002598692035
2.43495175,-0.0004513611784,-0.001884664642,-0.001233216375,0.002297065596
2.44494675,-0.0005996375112,0.0003885657061,-0.0002992098453,0.0007746450699
2.45494075,-0.0009407884208,0.001547040767,-0.001268866821,0.002210981908
2.46493575,-0.0001627316233,-0.0001803515479,-0.00003102025948,0.0002448887881
2.47493075,-0.002237600507,-0.0005049908068,0.004082231782,0.004682572805
2.48492475,-0.002075849799,-0.00005866098218,-0.0005943887518,0.002160067473
2.49491975,-0.0002286812523,-0.0008810451254,-0.002154734917,0.00233910628
2.50491475,0.001426861389,-0.00004792911932,0.001385001815,0.00198908538
2.51490875,-0.001334836707,-0.001205338864,0.001310166786,0.002225121978
2.52490375,0.000184292905,0.0002825299744,-0.001467069029,0.001505349991
2.53489875,-0.0008444861742,-0.002539888024,-0.00007769791409,0.002677727589
2.54489275,-0.0005606370978,0.0005293632858,0.0006022624439,0.0009783963895
2.55488775,0.0008569636848,0.001807147986,-0.001458491548,0.002475352136
2.56488275,-0.000008790753782,0.001481243642,0.001417146879,0.002049991532
2.57487675,-0.0007592695765,-0.001202956308,0.00002937356476,0.001422834135
2.58487175,-0.0007847050438,-0.001201125095,0.0003000436118,0.00146577272
2.59486675,0.0001998655498,0.00132222008,0.0003136257874,0.001373525868
2.60486075,0.0008049111348,-0.002030463424,0.002325474285,0.00319037526
2.61485575,-0.000681931735,0.0008915567305,-0.001130776131,0.001593285584
2.62484975,0.0002802214585,0.001297530136,-0.0003329346655,0.0013685591
2.63484475,-0.0009890411748,-0.0007967797574,0.00176537002,0.002174762455
2.64483975,-0.0004799859598,-0.001172855729,0.001037801849,0.001637989548
2.65483375,-0.001245911117,0.0009297099896,0.0006116960431,0.001670576914
2.66482875,0.002095235977,-0.001667814562,-0.0016081098,0.003123721553
2.67482375,0.002342377324,0.001209730865,0.003655095585,0.004506651087
2.68481775,-0.002379641403,0.0001465256792,-0.000129713444,0.002387674299
2.69481275,-0.00005709868856,0.0007148440927,0.0001358037116,0.000729866416
2.70480775,0.001155317063,0.00002945610322,-0.0001929947175,0.001171696265
2.71480175,0.001966249663,0.0003674111795,0.0001383025665,0.002005057683
2.72479675,0.001320202602,0.0007270263741,-0.0002055646619,0.001521104562
2.73479175,-0.00009819690604,0.001468450413,0.00006714300252,0.001473260816
2.74478575,-0.00095764047,0.002845992567,0.002060791478,0.003641924007
2.75478075,-0.002515057102,0.001282184501,0.0001334616682,0.002826184944
2.76477575,-0.0005557454424,0.0008793228772,-0.001081071096,0.001500258789
2.77476975,0.0001063162927,-0.0007476022001,0.0009655681206,0.001225778936
2.78476475,0.002032511635,0.001475241268,0.0003377064131,0.002534065107
2.79475975,0.0009272999596,0.0000603038352,0.001310026506,0.001606141717
2.80475375,0.001610591309,0.0006404952146,0.0004859588807,0.001800109585
2.81474875,0.00003320095129,0.0006852363003,-0.000008323811926,0.0006860906473
2.82474375,0.0002171501983,-0.0008953572251,-0.0003571225097,0.0009881069052
2.83473775,-0.001946934615,0.0005717780441,0.001654363121,0.002618091263
2.84473275,0.0004939264618,-0.0008935106453,0.001012157882,0.001437632846
2.85472775,-0.001584670739,-0.0008290621918,0.0006233362947,0.001893957129
2.86472175,0.001514881384,-0.0001999589149,-0.0008114359807,0.001730109108
2.87471675,0.001644843724,0.002249883022,0.002162782475,0.003527763105
2.88471075,-0.0007826769724,-0.0005665495992,0.002068853006,0.002283355962
2.89470575,-0.0002617626451,-0.0000658754725,-0.001262495411,0.001291028242
2.90470075,-0.001206606627,0.002914808458,0.001366643468,0.003437982296
2.91469475,0.0005002133548,-0.001237059711,-0.0004222017014,0.001399565791
2.92468975,-0.001846241648,-0.003336731577,0.0005970188649,0.003859898621
2.93468475,0.001021183794,0.001660956303,-0.0006408183835,0.002052374328
2.94467875,0.001353800995,0.0006877750857,0.0007269959897,0.001683548298
2.95467375,-0.00121242099,-0.0004134420305,-0.0005350760184,0.001388238205
2.96466875,0.001263747807,0.001126231742,-0.000007619615644,0.001692783068
2.97466275,-0.0001080464572,-0.0003062826581,-0.0004718086566,0.0005727883658
2.98465775,0.00006446242332,-0.0001894375309,0.0004986119457,0.0005372670235
2.99465275,-0.0002809496364,0.002369061345,0.0003207128029,0.002407122983
3.00464675,-0.001001990982,0.001518841134,0.002456558403,0.003057048169
3.01464175,-0.0001532415627,-0.0003911780659,-0.001584255835,0.001639014889
3.02463675,0.0005772635341,0.001735837199,0.0003631775035,0.001865009884
3.03463075,-0.002050477546,0.00009612902068,0.0007179104723,0.00217464811
3.04462575,-0.00006238918286,-0.002373266034,-0.00007004989311,0.002375119169
3.05462075,-0.001798770158,0.001841719029,0.001747557544,0.003111504529
3.06461475,-0.0005679738242,0.001004298334,-0.0004228692269,0.001228831881
3.07460975,0.000415797811,-0.000622893218,0.0004370654933,0.0008671274566
3.08460475,0.003094124142,0.0005425241543,0.002331415191,0.003911960309
3.09459875,-0.0006097999867,-0.001573623624,-0.002201018622,0.002773559141
3.10459375,-0.001829204964,0.000244216295,-0.0001833694405,0.001854523322
3.11458875,0.001152203768,0.000533701852,0.001538364217,0.001994736988
3.12458275,0.001327377046,0.0001126292627,0.000254221377,0.001356187185
3.13457775,-0.0003426912008,-0.0005105505697,0.002544806339,0.002618040956
3.14457275,0.001690138131,-0.001073297113,-0.0001111312304,0.00200521414
3.15456675,0.001400119858,-0.0005217564758,-0.0006645360263,0.001635290056
3.16456175,-0.00005152460653,0.0001406031661,-0.0004458714393,0.0004703460171
3.17455575,-0.001201211242,0.001624782803,-0.0009739762754,0.002243091034
3.18455075,0.002088400535,0.0005834636977,0.0006213920424,0.002255653952
3.19454575,0.001256695366,0.00166390813,0.0003335044021,0.002111657807
3.20453975,-0.0001700982684,-0.001091682585,0.000432522851,0.00118649918
3.21453475,-0.001522984123,-0.001202736283,0.0008940486005,0.002136674543
3.22452975,0.003496483667,0.00001090508886,0.0001417051535,0.003499370987
3.23452375,0.001407233998,-0.0005318471231,-0.001233018585,0.00194512306
3.24451875,0.001696937601,0.00003835302778,0.003402153961,0.003802067826
3.254514625,0.0009568451205,0.002876749961,0.0002953101648,0.003046054992
3.264508625,-0.0005348838167,0.002409969456,-0.0004923815723,0.00251723918
3.274503625,-0.001607871382,0.002735141432,-0.001182939275,0.003386088357
3.284498625,-0.0003661940573,0.002947943751,0.001920832088,0.00353752263
3.294492625,0.0006186428946,0.001201975392,0.0001540911617,0.001360591034
3.304487625,0.0004235823872,-0.001172385877,-0.001078099827,0.001648092813
3.314482625,0.0003982823109,-0.0007148548029,0.002338469494,0.002477516047
3.324476625,0.0004888231633,0.001633537002,-0.0002065346926,0.001717570319
3.334471625,-0.001628656057,0.000007144641131,-0.001752766082,0.002392647182
3.344466625,-0.001485928311,0.000008173054084,-0.0001698522829,0.001495626806
3.354460625,0.0001979884692,-0.001152166165,0.0006746361032,0.001349748191
3.364455625,0.0005931650521,0.0009099873714,-0.0003940310562,0.001155500873
3.374450625,0.0000179221388,-0.001090845559,0.0004896058235,0.001195817335
3.384444625,0.0006431365618,0.0007922142977,0.00164643873,0.001937005065
3.394439625,-0.0006847155746,-0.0003936912399,0.0008533493383,0.001162769669
3.404434625,0.001109463745,0.00118002831,0.000131869223,0.001625043416
3.414428625,0.00006364029832,0.0003379366826,0.003917819355,0.003932881868
3.424423625,0.000486320816,-0.003104002913,0.000472871121,0.003177254966
3.434417625,-0.0008415312041,0.00006542517804,0.0001564875711,0.0008584541812
3.444412625,-0.0005426811986,0.001260982361,-0.001946388278,0.00238180745
3.454407625,-0.0003533305135,0.001101725269,0.0009029275971,0.00146762368
3.464401625,0.0002676313743,-0.00003108871169,-0.001269751112,0.001298021936
3.474396625,0.001104929252,-0.001957086846,-0.002247397555,0.003178341288
3.484391625,0.0008643424371,0.0008406352717,0.002345138229,0.002636935499
3.494385625,-0.0003663043026,-0.000424898928,0.0006548297824,0.0008622760492
3.504380625,0.00009621563368,-0.0005976872053,0.0003571501002,0.0007028823782
3.514375625,0.000695426832,0.003130472032,0.000434914371,0.003236143404
3.524369625,-0.00111577264,0.002923262538,0.002046019305,0.003738530119
3.534364625,-0.0000001745065674,0.0002534436062,-0.001269349828,0.001294404372
3.544359625,-0.0009741330869,0.001232140698,0.0009849178605,0.001853960399
3.554353625,0.001791293384,0.001831085654,0.001467749011,0.002952269266
3.564348625,0.0004863123177,0.002394410316,0.0005333030131,0.002500822372
3.574343625,0.0008508990286,0.000280659413,-0.001850758679,0.002056236016
3.584337625,0.001634156564,-0.001637254143,0.00242255535,0.003349603443
3.594332625,-0.0003472353565,0.0006019315915,-0.000005715060979,0.0006949292738
3.604327625,-0.0003440941218,0.002064967528,0.001115092542,0.00237190283
3.614321625,0.001382699586,0.0005773256999,0.0001627461752,0.001507199199
3.624316625,-0.0005341764772,0.002131231129,0.0004816062283,0.002249318829
3.634311625,-0.0001488170819,-0.001702389214,-0.0003242662642,0.001739374649
3.644305625,0.0003236613702,0.0005764879752,-0.002316497732,0.002408994979
3.654300625,0.0003833163064,0.001362386858,0.002452424727,0.002831504262
3.664295625,-0.001585990191,-0.0009338075761,0.001192067866,0.002192803519
3.674289625,-0.002149248729,0.000304029556,0.0009510518285,0.002369853086
3.684284625,0.0002418293152,-0.000266127754,0.0005515932571,0.000658453127
3.694279625,-0.002537978347,-0.0002062066924,0.0004312183009,0.002582596468
3.704273625,0.001119851135,-0.0005262233317,-0.0007925351383,0.001469384056
3.714268625,0.001077506924,0.001589125488,-0.001576303504,0.002484164593
3.724263625,-0.001163201523,0.0004357708385,0.0003755319631,0.001297674174
3.734257625,-0.001077714027,0.0003739855019,0.001112961327,0.001593742637
3.744252625,-0.001918078167,-0.00002624443732,-0.002716863528,0.003325817201
3.754246625,0.0003501361934,0.001419585664,0.001360968687,0.001997512097
